Energy (eV),ε₁ (Real dielectric),ε₂ (Imag dielectric),n (Refractive index),κ (Extinction coeff),α (Absorption cm^-1)
1.1584981261209044,3.982960850240187,0.1217192120996313,1.9959685787748556,0.030491264590532148,0.0005003162582146033
1.160846728935321,3.982029631476859,0.08662452160673939,1.9956203747754673,0.021703657344271807,0.0003568466711431521
1.168417514156404,3.979030798273667,0.06710597662674431,1.9948217244002715,0.016820043567283213,0.00027835499453204057
1.176214272816168,3.9759471980043357,0.10338109139779998,1.9941462091761522,0.02592114131904956,0.00043183158916016985
1.181576266346726,3.973829330587959,0.0010052401753408435,1.9934466118159853,0.0002521362171833125,4.219595644671033e-06
1.1834393737327586,3.973093976399932,0.028648625510424408,1.9932750988248997,0.007186320023582546,0.0001204554380972315
1.1858660401930288,3.9721366005468135,0.03941750318739175,1.9930465092545224,0.009888756485200132,0.0001660929345224096
1.188964709857098,3.9709147792164847,0.04088372467361431,1.9927418320094223,0.010258158888645253,0.0001727476823972686
1.1913470171822078,3.969975937951949,0.003564649289984134,1.9924800471091824,0.0008945257181113697,1.5094021237703887e-05
1.19383585118622,3.968995593343399,0.07445885215903802,1.9923214542237824,0.01868645544151066,0.0003159696651830112
1.1976318086926419,3.9675013159159995,0.11381725401118924,1.9920636104315097,0.028567675604129615,0.00048458734849577865
1.2035862308644287,3.9651596438314627,0.07932520708495919,1.9913704678639739,0.019917240002572025,0.00033953160858473855
1.2085602651241703,3.963205661631193,103.93860300821864,7.347698287599925,7.072868192181137,0.12107032824869957
1.2085613876628851,3.9632052208763704,103.90305647350878,7.3464896066236225,7.071612568527247,0.12104894745375999
1.2105402505398166,3.9624283918240497,0.04093075408278016,1.990611486391987,0.010280949939898741,0.00017627321373675818
1.2122926641247336,3.9617407151058393,0.007429950935824402,1.9904130723755014,0.0018664344197954622,3.204749258096139e-05
1.2152188035899796,3.960592985594848,0.006906626800028388,1.9901246183592671,0.0017352247030806868,2.986648039452407e-05
1.223437823802484,3.9573728023196737,0.012102302190659522,1.9893169820342176,0.0030418234750678673,5.270960405156764e-05
1.2286741945238924,3.9553239694252023,0.029189252597022274,1.9888131689395734,0.007338359644051711,0.00012770549148321888
1.2315677787403598,3.9541927178787355,0.04454516204414237,1.9885467476369916,0.011200431193556062,0.00019537406115591532
1.239116644961673,3.951244556087053,0.17908370561305043,1.9882838540267787,0.04503474321595586,0.0007903759653717428
1.2417477209119456,3.9502180516669245,0.19142962210994624,1.988098560540645,0.04814389636142864,0.0008467368305300771
1.2483746441811772,3.9476349747529706,0.574863614287191,1.99209774443641,0.1442859959790345,0.002551190942636759
1.2504394492692823,3.9468308434807047,0.5553753467872224,1.9915502463336172,0.1394329236256158,0.00246945913543379
1.2555259580174287,3.9448513361062734,0.2661448787817858,1.9872934353368477,0.06696164593747399,0.0011907639005841455
1.2592773931943435,3.9433926866343665,1.8420660677140468,2.0366408533430183,0.4522314439215956,0.008065958929637313
1.261764562866912,3.9424262175611338,1.7564312172215368,2.032045379125324,0.43218306915408994,0.0077236025786159325
1.266905005093936,3.940430257798198,0.1017084856044397,1.9852169808652813,0.025616465752806225,0.0004596604166853143
1.267112501677889,3.9403497329390946,0.03556480170721242,1.9850516319446152,0.008958155328267941,0.0001607709610872996
1.2695837688760776,3.9393909453710343,0.030355929961071802,1.9848046310011216,0.007647082611292731,0.00013750895669715165
1.2699545878753222,3.939247118102587,0.40685915040547604,1.987391432778944,0.10236009466856026,0.0018411650143088894
1.2707380065009193,3.938943293443007,0.16410297408667304,1.9851074916999203,0.0413335234421358,0.0007439303741307822
1.2716323432453642,3.9385965108114327,0.9465974466361856,1.998668080780186,0.23680706560007686,0.004265108319903846
1.275203888343532,3.9372122482927896,0.09156856157304087,1.9843751116089958,0.02307239216954276,0.00041672168155294575
1.2835037703556471,3.9339991892130692,0.9211496176693152,1.9967978623879516,0.230656701667269,0.0041931178612402194
1.2855045740563424,3.9332254334897416,0.9902904898944556,1.9986496655881056,0.24773988832181393,0.004510694429025933
1.294195475644574,3.929868057799144,0.021962609153426987,1.9823972212516954,0.005539406764203566,0.00010153995763615933
1.2990292055103898,3.9280032671601868,0.8269149759911474,1.9927497549603177,0.20748088763599218,0.0038174280135261016
1.2999435665931338,3.927650721165624,0.6789658661864463,1.9891650560232035,0.17066604506512223,0.003142284239289669
1.3027756053823485,3.9265591939966544,46.161485129875324,5.012720947102591,4.604433960816947,0.0849610184677665
1.302815577790064,3.9265437922163007,42.447439281947524,4.8246868329353845,4.3989838876363,0.08117254408243114
1.3032442862336664,3.926378614179585,3.652475287096083,2.155102814528371,0.8474016326444737,0.015641880712721438
1.3053542267110898,3.9255658768318087,0.0802820019515851,1.9814076554377458,0.020258830062369722,0.000374555850292872
1.3112155947620459,3.9233099093336463,0.04910049129484933,1.9807734669362527,0.012394272266481599,0.00023018073980709316
1.3151371280643227,3.9218020359564982,0.039168702880995054,1.9803787092716256,0.009889195106369323,0.00018420687185418628
1.318943868642118,3.9203394324438094,7.588441427449708e-05,1.979984705196236,1.916287591445455e-05,3.57981715051798e-07
1.3222440325528082,3.9190723636650286,0.06268993010958271,1.9797280233543548,0.01583296527857522,0.0002965157172125447
1.3324625598665008,3.9151543499887005,2.563004654401122,2.072995773857545,0.6181885864706185,0.011666748636912727
1.3333461451478197,3.9148159394520174,1.8352318466697208,2.0295880842441316,0.45211928984920235,0.00853826815159573
